Año	Sexo	Codigo Localidad	Localidad	GrupoEdad	Aseguramiento	CIE10	Causa de Muerte	Condición Cronica	Muertes total
2019	Masculino	21	Distrito	60 a 64 años	No Asegurado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA,  ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2019	Masculino	21	Distrito	60 a 64 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	15
2019	Masculino	21	Distrito	60 a 64 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA,  ESPECIFICADA	Enfermedades cronicas respiratorias bajas	3
2019	Masculino	21	Distrito	60 a 64 años	Subsidiado	J448	OTRAS ENFERMEDADES PULMONARES OBSTRUCTIVAS CRONICAS ESPECIFICADAS	Enfermedades cronicas respiratorias bajas	1
2019	Masculino	21	Distrito	60 a 64 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA,  ESPECIFICADA	Enfermedades cronicas respiratorias bajas	11
2019	Masculino	21	Distrito	65 a 69 años	Contributivo	J439	ENFISEMA,  ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2019	Masculino	21	Distrito	65 a 69 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	16
2019	Masculino	21	Distrito	65 a 69 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA,  ESPECIFICADA	Enfermedades cronicas respiratorias bajas	3
2019	Masculino	21	Distrito	65 a 69 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA,  ESPECIFICADA	Enfermedades cronicas respiratorias bajas	17
2019	Masculino	21	Distrito	65 a 69 años	Excepcion	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA,  ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2019	Masculino	21	Distrito	65 a 69 años	Excepcion	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA,  ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2019	Masculino	21	Distrito	65 a 69 años	No Asegurado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA,  ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2019	Masculino	21	Distrito	65 a 69 años	Subsidiado	J411	BRONQUITIS CRONICA MUCOPURULENTA	Enfermedades cronicas respiratorias bajas	1
2019	Masculino	21	Distrito	65 a 69 años	Subsidiado	J439	ENFISEMA,  ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2019	Masculino	21	Distrito	65 a 69 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	11
2019	Masculino	21	Distrito	65 a 69 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA,  ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2019	Masculino	21	Distrito	65 a 69 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA,  ESPECIFICADA	Enfermedades cronicas respiratorias bajas	21
2020	Femenino	21	Distrito	40 a 44 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Femenino	21	Distrito	40 a 44 años	No Asegurado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2020	Femenino	21	Distrito	40 a 44 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2020	Femenino	21	Distrito	45 a 49 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2020	Femenino	21	Distrito	45 a 49 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Femenino	21	Distrito	50 a 54 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Femenino	21	Distrito	50 a 54 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2020	Femenino	21	Distrito	55 a 59 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	2
2020	Femenino	21	Distrito	55 a 59 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Femenino	21	Distrito	55 a 59 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	3
2020	Femenino	21	Distrito	60 a 64 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	3
2020	Femenino	21	Distrito	60 a 64 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Femenino	21	Distrito	60 a 64 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	5
2020	Femenino	21	Distrito	60 a 64 años	Excepcion	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Femenino	21	Distrito	60 a 64 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	2
2020	Femenino	21	Distrito	60 a 64 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	3
2020	Femenino	21	Distrito	65 a 69 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	5
2020	Femenino	21	Distrito	65 a 69 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	3
2020	Femenino	21	Distrito	65 a 69 años	Contributivo	J448	OTRAS ENFERMEDADES PULMONARES OBSTRUCTIVAS CRONICAS ESPECIFICADAS	Enfermedades cronicas respiratorias bajas	1
2020	Femenino	21	Distrito	65 a 69 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	9
2020	Femenino	21	Distrito	65 a 69 años	Excepcion	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Femenino	21	Distrito	65 a 69 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	10
2020	Femenino	21	Distrito	65 a 69 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	6
2020	Masculino	21	Distrito	40 a 44 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	40 a 44 años	Subsidiado	J42X	BRONQUITIS CRONICA NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	45 a 49 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	45 a 49 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	50 a 54 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	50 a 54 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	50 a 54 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	50 a 54 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2020	Masculino	21	Distrito	55 a 59 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	4
2020	Masculino	21	Distrito	55 a 59 años	Excepcion	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	55 a 59 años	No Asegurado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	55 a 59 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	5
2020	Masculino	21	Distrito	55 a 59 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2020	Masculino	21	Distrito	55 a 59 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	6
2020	Masculino	21	Distrito	60 a 64 años	Contributivo	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	60 a 64 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	60 a 64 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	60 a 64 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	60 a 64 años	Excepcion	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	60 a 64 años	No Asegurado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	60 a 64 años	Subsidiado	J42X	BRONQUITIS CRONICA NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	60 a 64 años	Subsidiado	J431	ENFISEMA PANLOBULAR	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	60 a 64 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	7
2020	Masculino	21	Distrito	60 a 64 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2020	Masculino	21	Distrito	60 a 64 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	10
2020	Masculino	21	Distrito	65 a 69 años	Contributivo	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	2
2020	Masculino	21	Distrito	65 a 69 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	8
2020	Masculino	21	Distrito	65 a 69 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2020	Masculino	21	Distrito	65 a 69 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	10
2020	Masculino	21	Distrito	65 a 69 años	Excepcion	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	2
2020	Masculino	21	Distrito	65 a 69 años	No Asegurado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2020	Masculino	21	Distrito	65 a 69 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	18
2020	Masculino	21	Distrito	65 a 69 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	3
2020	Masculino	21	Distrito	65 a 69 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	14
2021	Femenino	21	Distrito	40 a 44 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	45 a 49 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	45 a 49 años	No Asegurado	J448	OTRAS ENFERMEDADES PULMONARES OBSTRUCTIVAS CRONICAS ESPECIFICADAS	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	50 a 54 años	Contributivo	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	50 a 54 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	50 a 54 años	No Asegurado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	50 a 54 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	55 a 59 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	4
2021	Femenino	21	Distrito	55 a 59 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	2
2021	Femenino	21	Distrito	55 a 59 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2021	Femenino	21	Distrito	60 a 64 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	2
2021	Femenino	21	Distrito	60 a 64 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	6
2021	Femenino	21	Distrito	60 a 64 años	Especial	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	60 a 64 años	No Asegurado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	60 a 64 años	Subsidiado	J431	ENFISEMA PANLOBULAR	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	60 a 64 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	60 a 64 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2021	Femenino	21	Distrito	60 a 64 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	4
2021	Femenino	21	Distrito	65 a 69 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	6
2021	Femenino	21	Distrito	65 a 69 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	65 a 69 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	7
2021	Femenino	21	Distrito	65 a 69 años	Excepcion	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	65 a 69 años	No Asegurado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	65 a 69 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	3
2021	Femenino	21	Distrito	65 a 69 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2021	Femenino	21	Distrito	65 a 69 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	3
2021	Masculino	21	Distrito	30 a 34 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	35 a 39 años	Contributivo	J40X	BRONQUITIS, NO ESPECIFICADA COMO AGUDA O CRONICA	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	35 a 39 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	40 a 44 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	40 a 44 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	45 a 49 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	45 a 49 años	Subsidiado	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	45 a 49 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	50 a 54 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	50 a 54 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	4
2021	Masculino	21	Distrito	50 a 54 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	50 a 54 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	55 a 59 años	Contributivo	J40X	BRONQUITIS, NO ESPECIFICADA COMO AGUDA O CRONICA	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	55 a 59 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	5
2021	Masculino	21	Distrito	55 a 59 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2021	Masculino	21	Distrito	55 a 59 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	2
2021	Masculino	21	Distrito	55 a 59 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	55 a 59 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	4
2021	Masculino	21	Distrito	60 a 64 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	7
2021	Masculino	21	Distrito	60 a 64 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2021	Masculino	21	Distrito	60 a 64 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	4
2021	Masculino	21	Distrito	60 a 64 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	8
2021	Masculino	21	Distrito	60 a 64 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	8
2021	Masculino	21	Distrito	65 a 69 años	Contributivo	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	2
2021	Masculino	21	Distrito	65 a 69 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	15
2021	Masculino	21	Distrito	65 a 69 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	16
2021	Masculino	21	Distrito	65 a 69 años	Excepcion	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	65 a 69 años	Subsidiado	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2021	Masculino	21	Distrito	65 a 69 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	12
