Año;Sexo;Código Localidad;Localidad;Grupo de edad;Régimen Aseguramiento;Código CIE10;Descripción causa básica de muerte;Grupo condición crónica;Muertes total
2020;Femenino;21;Distrito;65 a 69 años;Excepcion;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2020;Femenino;21;Distrito;65 a 69 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;10
2020;Femenino;21;Distrito;65 a 69 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;6
2020;Masculino;21;Distrito;40 a 44 años;Contributivo;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;40 a 44 años;Subsidiado;J42X;BRONQUITIS CRÓNICA NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;45 a 49 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;45 a 49 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;50 a 54 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;50 a 54 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;50 a 54 años;Subsidiado;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;50 a 54 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;2
2020;Masculino;21;Distrito;55 a 59 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;4
2020;Masculino;21;Distrito;55 a 59 años;Excepcion;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;55 a 59 años;No Asegurado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;55 a 59 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;5
2020;Masculino;21;Distrito;55 a 59 años;Subsidiado;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;2
2020;Masculino;21;Distrito;55 a 59 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;6
2020;Masculino;21;Distrito;60 a 64 años;Contributivo;J439;ENFISEMA, NO ESPECIFICADO;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;60 a 64 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;60 a 64 años;Contributivo;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;60 a 64 años;Contributivo;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;60 a 64 años;Excepcion;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;60 a 64 años;No Asegurado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;60 a 64 años;Subsidiado;J42X;BRONQUITIS CRÓNICA NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;60 a 64 años;Subsidiado;J431;ENFISEMA PANLOBULAR;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;60 a 64 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;7
2020;Masculino;21;Distrito;60 a 64 años;Subsidiado;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;2
2020;Masculino;21;Distrito;60 a 64 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;10
2020;Masculino;21;Distrito;65 a 69 años;Contributivo;J439;ENFISEMA, NO ESPECIFICADO;Enfermedades crónicas respiratorias bajas;2
2020;Masculino;21;Distrito;65 a 69 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;8
2020;Masculino;21;Distrito;65 a 69 años;Contributivo;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;2
2020;Masculino;21;Distrito;65 a 69 años;Contributivo;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;10
2020;Masculino;21;Distrito;65 a 69 años;Excepcion;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;2
2020;Masculino;21;Distrito;65 a 69 años;No Asegurado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2020;Masculino;21;Distrito;65 a 69 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;18
2020;Masculino;21;Distrito;65 a 69 años;Subsidiado;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;3
2020;Masculino;21;Distrito;65 a 69 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;14
2021;Femenino;21;Distrito;40 a 44 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;45 a 49 años;Contributivo;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;45 a 49 años;No Asegurado;J448;OTRAS ENFERMEDADES PULMONARES OBSTRUCTIVAS CRÓNICAS ESPECIFICADAS;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;50 a 54 años;Contributivo;J439;ENFISEMA, NO ESPECIFICADO;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;50 a 54 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;50 a 54 años;No Asegurado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;50 a 54 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;55 a 59 años;Contributivo;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;4
2021;Femenino;21;Distrito;55 a 59 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;2
2021;Femenino;21;Distrito;55 a 59 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;2
2021;Femenino;21;Distrito;60 a 64 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;2
2021;Femenino;21;Distrito;60 a 64 años;Contributivo;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;6
2021;Femenino;21;Distrito;60 a 64 años;Especial;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;60 a 64 años;No Asegurado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;60 a 64 años;Subsidiado;J431;ENFISEMA PANLOBULAR;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;60 a 64 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;60 a 64 años;Subsidiado;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;2
2021;Femenino;21;Distrito;60 a 64 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;4
2021;Femenino;21;Distrito;65 a 69 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;6
2021;Femenino;21;Distrito;65 a 69 años;Contributivo;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;65 a 69 años;Contributivo;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;7
2021;Femenino;21;Distrito;65 a 69 años;Excepcion;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;65 a 69 años;No Asegurado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;65 a 69 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;3
2021;Femenino;21;Distrito;65 a 69 años;Subsidiado;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2021;Femenino;21;Distrito;65 a 69 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;3
2021;Masculino;21;Distrito;30 a 34 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;35 a 39 años;Contributivo;J40X;BRONQUITIS, NO ESPECIFICADA COMO AGUDA O CRÓNICA;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;35 a 39 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;40 a 44 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;40 a 44 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;45 a 49 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;45 a 49 años;Subsidiado;J439;ENFISEMA, NO ESPECIFICADO;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;45 a 49 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;50 a 54 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;50 a 54 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;4
2021;Masculino;21;Distrito;50 a 54 años;Subsidiado;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;50 a 54 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;55 a 59 años;Contributivo;J40X;BRONQUITIS, NO ESPECIFICADA COMO AGUDA O CRÓNICA;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;55 a 59 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;5
2021;Masculino;21;Distrito;55 a 59 años;Contributivo;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;2
2021;Masculino;21;Distrito;55 a 59 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;2
2021;Masculino;21;Distrito;55 a 59 años;Subsidiado;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;55 a 59 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;4
2021;Masculino;21;Distrito;60 a 64 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;7
2021;Masculino;21;Distrito;60 a 64 años;Contributivo;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;2
2021;Masculino;21;Distrito;60 a 64 años;Contributivo;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;4
2021;Masculino;21;Distrito;60 a 64 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;8
2021;Masculino;21;Distrito;60 a 64 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;8
2021;Masculino;21;Distrito;65 a 69 años;Contributivo;J439;ENFISEMA, NO ESPECIFICADO;Enfermedades crónicas respiratorias bajas;2
2021;Masculino;21;Distrito;65 a 69 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;15
2021;Masculino;21;Distrito;65 a 69 años;Contributivo;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;16
2021;Masculino;21;Distrito;65 a 69 años;Excepcion;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;65 a 69 años;Subsidiado;J439;ENFISEMA, NO ESPECIFICADO;Enfermedades crónicas respiratorias bajas;1
2021;Masculino;21;Distrito;65 a 69 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;12
2021;Masculino;21;Distrito;65 a 69 años;Subsidiado;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;2
2021;Masculino;21;Distrito;65 a 69 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;11
2022;Femenino;21;Distrito;35 a 39 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2022;Femenino;21;Distrito;40 a 44 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2022;Femenino;21;Distrito;45 a 49 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2022;Femenino;21;Distrito;45 a 49 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2022;Femenino;21;Distrito;50 a 54 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2022;Femenino;21;Distrito;50 a 54 años;Contributivo;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2022;Femenino;21;Distrito;50 a 54 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2022;Femenino;21;Distrito;55 a 59 años;Contributivo;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2022;Femenino;21;Distrito;55 a 59 años;Contributivo;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;3
2022;Femenino;21;Distrito;55 a 59 años;Excepcion;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2022;Femenino;21;Distrito;55 a 59 años;Subsidiado;J439;ENFISEMA, NO ESPECIFICADO;Enfermedades crónicas respiratorias bajas;1
2022;Femenino;21;Distrito;55 a 59 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;2
2022;Femenino;21;Distrito;55 a 59 años;Subsidiado;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;2
2022;Femenino;21;Distrito;55 a 59 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;5
2022;Femenino;21;Distrito;60 a 64 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;2
2022;Femenino;21;Distrito;60 a 64 años;Contributivo;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;7
2022;Femenino;21;Distrito;60 a 64 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;3
2022;Femenino;21;Distrito;60 a 64 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2022;Femenino;21;Distrito;65 a 69 años;Contributivo;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;10
2022;Femenino;21;Distrito;65 a 69 años;Contributivo;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;2
2022;Femenino;21;Distrito;65 a 69 años;Contributivo;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;7
2022;Femenino;21;Distrito;65 a 69 años;Subsidiado;J439;ENFISEMA, NO ESPECIFICADO;Enfermedades crónicas respiratorias bajas;1
2022;Femenino;21;Distrito;65 a 69 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2022;Femenino;21;Distrito;65 a 69 años;Subsidiado;J441;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON EXACERBACION AGUDA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;2
2022;Femenino;21;Distrito;65 a 69 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;8
2022;Masculino;21;Distrito;35 a 39 años;Subsidiado;J439;ENFISEMA, NO ESPECIFICADO;Enfermedades crónicas respiratorias bajas;1
2022;Masculino;21;Distrito;35 a 39 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2022;Masculino;21;Distrito;40 a 44 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;1
2022;Masculino;21;Distrito;40 a 44 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2022;Masculino;21;Distrito;45 a 49 años;Contributivo;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2022;Masculino;21;Distrito;45 a 49 años;Subsidiado;J440;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA CON INFECCIÓN AGUDA DE LAS VÍAS RESPIRATORIAS INFERIORES;Enfermedades crónicas respiratorias bajas;2
2022;Masculino;21;Distrito;45 a 49 años;Subsidiado;J449;ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA, NO ESPECIFICADA;Enfermedades crónicas respiratorias bajas;1
2022;Masculino;21;Distrito;50 a 54 años;Contributivo;J439;ENFISEMA, NO ESPECIFICADO;Enfermedades crónicas respiratorias bajas;1
